COG ID,Length (Mi),Functional Class,Route,Location,Speed,Lanes,Average Weekday Traffic 2018,Average Weekday Traffic 2019,Average Weekday Traffic 2020,Average Annual Daily Traffic 2018,Average Annual Daily Traffic 2019,Average Annual Daily Traffic 2020,AWDT21,AWDT22,ADT21,ADT22,VMT,VHT,VHD
22457,1.30200005,Urban Major Collector,LOS PICAROS,NORTH OF BOBBY FOSTER - WEST OF UNIVERSITY,45,2,1849,1861,1304,1686,1690,1166,1676,1750,1498,1564,2036,56,15
10067,1.67299998,Urban Major Collector,SOUTHERN BLVD.,END OF ROAD - WEST OF IDALIA,35,2,1674,1724,1373,1579,1565,1228,1615,1636,1445,1463,2444,64,8
10997,1.68799996,Urban Minor Collector,WESTSIDE BLVD.,EAST OF VIGA RD. - WEST OF UNSER BLD.,30,2,7250,7465,5947,6610,6778,5318,6995,7084,6256,6336,10697,360,69
20663,0.59799999,Urban Minor Arterial,UNIVERSE,NORTH OF IRVING - SOUTH OF MCMAHON BLVD.,35,2,9645,12723,10136,9096,11906,9476,11923,12075,11150,11293,6753,236,66
28223,1.56500006,Urban Local,N.M. 317,END OF ROAD - EAST OF I-25 EAST RAMPS,50,2,246,261,190,226,239,170,241,243,216,218,343,10,3
23267,0.87,Urban Minor Arterial,LADERA DRIVE,NORTHEAST OF GAVIN RD. - WEST OF UNSER BLVD.,35,4,7307,8800,7010,6891,8235,6554,8246,15796,7711,14907,12969,520,195
24714,0.68099999,Urban Major Collector,BLUEWATER,END OF ROAD - WEST OF UNSER,35,2,8059,12983,10536,7348,11788,9421,13133,7128,11973,6462,4401,146,34
10017,0.477,Urban Major Collector,SUNDT, EAST OF TIGRIS - WEST OF SANDSTONE,30,2,2255,2322,1575,2056,2108,1408,1853,1877,1689,1702,812,31,7
10228,13.07299995,Rural Principal Arterial,U.S. 550, WEST OF N.M. 537 - SANDOVAL/RIO ARRIBA C.L.,55,4,5394,5446,4710,5346,5404,4774,5351,5260,5423,5331,69705,1278,247
37781,1.02400005,Urban Local,MORRIS RD. (VAL.),EAST OF SHAWNA CT. - WEST OF N.M. 314,35,2,2214,2281,1709,2045,2107,1528,2170,2190,1940,1958,2004,75,24
37788,1.38699996,Urban Local,ROMERO RD.,EAST OF N.M. 47 - WEST OF LA ENTRADA,25,2,1159,1235,895,1070,1140,800,1136,1147,1016,1026,0,0,0
24060,0.55000001,Urban Major Collector,PENNSYLVANIA, NORTH OF LOMAS - SOUTH OF CONSTITUTION,35,4,8494,8519,6446,7857,7880,5764,7636,7736,6828,6917,0,0,0
23984,0.20100001,Urban Principal Arterial,LOUISIANA,NORTH OF CONSTITUTION - SOUTH OF I-40 RAMPS,35,6,31852,31917,24079,30041,29712,22241,28556,28929,26521,26767,5380,180,46
23664,0.123,Urban Principal Arterial,LOUISIANA,NORTH OF I-40 RAMPS - SOUTH OF AMERICAS PKWY,35,8,41868,41764,31507,39488,38878,29102,36685,37165,34071,34388,4230,158,52
38487,0.38800001,Urban Minor Collector,DON PASQUAL,NORTH OF N.M. 6 - SOUTH OF COUNCELING SERVICES,25,2,7064,4668,3498,6441,4238,3128,4442,4484,4050,4088,1586,64,12
37556,1.676,Urban Major Collector,CAMELOT,NORTH OF MORRIS RD. - SOUTH OF N.M. 6,30,2,5546,4922,3688,5056,4469,3298,9178,9264,8367,8446,14157,581,157
37555,1.02999997,Urban Minor Collector,EMILIO LOPEZ,NORTH OF N.M. 6 - SOUTH OF LOS CERRITOS,30,4,5063,7862,5892,4616,7138,5268,7481,5597,6820,5074,5226,176,34
38408,0.213,Urban Interstate Off-Ramp,LOS LUNAS INTCH., I-25 NBD OFF RAMP,35,1,3836,3952,2962,3497,3588,2649,3761,3796,3364,3396,723,21,4
38416,0.193,Urban Interstate On-Ramp,LOS LUNAS INTCH., I-25 SBD ON RAMP,45,1,4254,4383,3285,3879,3980,2937,4171,4210,3729,3764,726,26,11
38372,0.17399999,Urban Interstate Off-Ramp,LOS LUNAS INTCH., I-25 SBD OFF RAMP,45,1,10477,10794,8089,9552,9801,7233,10271,10367,9184,9270,1613,36,7
38384,0.178,Urban Interstate On-Ramp,LOS LUNAS INTCH., I-25 NBD ON RAMP,45,1,10142,10449,7830,9247,9487,7001,9943,10036,8890,8974,1597,36,7
23776,0.28999999,Urban Interstate,I-40 WBD,LOUISIANA ON RAMP1 - LOUISIANA ON RAMP2,65,3,76733,78007,64517,74235,75467,61473,73872,73650,70387,70176,20351,307,2
23772,0.21799999,Urban Interstate,I-40 WBD,LOUISIANA ON RAMP2 - LOUISIAN OFF RAMP,65,3,64098,65162,59602,62240,63273,56790,68244,68039,65025,64830,14133,213,1
23655,0.096,Urban Interstate On-Ramp,LOUISIANA INTCH.,I-40 WBD ON RAMP2 FROM WINROCK,45,1,3092,3084,2327,2819,2800,2081,2756,2792,2465,2497,240,5,1
18590,0.60600001,Urban Minor Arterial,LOMA LARGA,NORTH OF CALLE CUERVO - S. OF OLD BERN/SAND C.L.,25,2,8407,8561,5738,7928,8011,5364,7029,6917,6573,6528,3956,193,55
10192,1.44500005,Urban Minor Arterial,CORRALES ROAD, NORTH OF CALLE CUERVO - SOUTH OF MEADOW LARK,35,2,12036,12393,9840,11351,11597,9199,11575,11723,10824,11063,15985,558,158
10156,0.80400002,Urban Minor Arterial,CORRALES ROAD,NORTHEAST OF MEADOW LARK - SOUTH OF WEST ELLA DR.,35,2,12675,13051,9963,11953,12213,9314,11720,11870,10960,11202,9007,315,89
10160,0.96499997,Urban Major Collector,MEADOW LARK,EAST OF LOMA LARGA - WEST OF CORRALES RD.,25,2,1870,2122,1690,1704,1926,1511,2222,2250,2026,2052,1980,92,21
20940,1.04900002,Urban Principal Arterial,COORS,NORTH OF LA ORILLA - SOUTH OF EAGLE RANCH RD.,45,6,43864,45165,35980,41371,42044,33234,41905,42441,38919,39270,41195,917,16
20955,0.32499999,Urban Principal Arterial,COORS,NORTH OF EAGLE RANCH RD. - SOUTH OF S.I.P.I. ENTRANCE,45,6,41402,39472,34422,39049,36745,31795,41161,39376,38228,36434,11841,263,4
22569,0.509,Urban Minor Arterial,EAGLE RANCH ROAD,NORTHWEST OF COORS BLVD. - SOUTH OF P.D.N.,35,4,7507,6196,4936,7079,5798,4615,5806,5880,5430,5499,2798,90,18
10679,1.30400002,Urban Minor Arterial,IDALIA,NORTHEAST OF BROADMOOR - SOUTHWEST OF LOMA COLORADO,45,2,3741,3852,3294,3528,3605,3080,4141,4194,3872,3958,5161,129,26
19023,0.197,Urban Principal Arterial,U.S. 550,EAST OF DON THOMAS - WEST OF SANTA ANA,40,4,38047,51262,34861,35884,47720,32200,44614,47760,41208,44114,8690,265,69
19021,0.191,Urban Principal Arterial,U.S. 550,EAST OF SANTA ANA - RIO GRANDE CROSSING,40,4,51007,50560,34383,48108,47067,31759,44002,47105,40867,43749,8356,255,67
19555,2.3599999,Urban Major Collector,SANTA ANA RD.,NORTH OF U.S. 550 - SOUTH OF DOVE RD.,30,2,1017,1118,871,927,1015,779,991,988,887,884,2089,86,23
20453,0.815,Urban Local,EDITH BLVD.,NORTH OF ROY - BERN/SAND C.L.,25,2,127,128,90,118,119,80,115,123,102,109,0,0,0
18911,2.40700006,Urban Minor Collector,SANTA FE RD. (SOUTH),BERN/SAND C.L. - SOUTH OF MORNING STAR,25,2,197,203,133,181,186,119,170,182,152,163,0,0,0
18831,0.19599999,Urban Major Collector,SANDIA RD. (SOUTH),EAST OF N.M. 313 - WEST OF SANTA FE RD. (SOUTH),25,2,540,552,375,492,501,335,480,514,429,459,90,4,1
18833,0.38100001,Urban Major Collector,SANDIA RD.,NORTH OF S. SANTA FE RD. - SOUTH OF N.SANTA FE RD.,25,2,525,528,375,486,489,335,480,514,429,459,0,0,0
18835,0.23,Urban Major Collector,SANDIA RD. (NORTH),EAST OF N. SANTA FE RD. - WEST OF N.M. 313,25,2,1015,1038,706,925,942,631,904,968,808,865,199,10,3
18837,0.63599998,Urban Major Collector,SANTA FE RD. (NORTH),NORTH OF SANDIA RD. (NORTH) - .631 MILES NORTH,15,2,604,617,420,551,560,376,538,576,481,515,328,27,7
10115,0.13699999,Urban Principal Arterial,N.M. 528,N.E. OF NORTHERN - S.W. OF RIO VISTA,50,4,30650,31559,25141,28908,29378,23222,29573,29951,27316,27665,3790,80,11
10008,0.47400001,Urban Principal Arterial,N.M. 528,N.E. RIO VISTA - S.W. OF RIO ARRIBA,50,4,29323,30193,24053,27656,28107,22217,25611,25938,23786,24000,11376,239,32
10026,0.44,Urban Minor Collector,RIO ARRIBA RD.,S.E. OF N.M. 528 - N.W. OF RIO VISTA,25,2,173,139,111,158,126,99,131,133,119,121,53,2,0
10024,1.07700002,Urban Minor Arterial,CORRALES ROAD,NORTH OF CAMINO TODOS LOS SUNTOS - S.E. OF RIO VISTA DR.,35,2,4940,5087,3984,4659,4760,3725,4686,4746,4382,4479,4824,169,48
10027,0.25299999,Urban Minor Arterial,CORRALES ROAD,WEST OF RIO VISTA - EAST OF GRANDE VISTA,45,2,4997,5145,4099,4712,4814,3832,4822,4884,4508,4566,1155,29,6
10056,1.12899995,Urban Minor Arterial,CORRALES ROAD,NORTH OF CAMINO DE LUCA - S. OF CAMINO TODOS LOS SANTOS,35,2,5041,5191,5299,4754,4858,4954,6233,6313,5829,5958,6725,235,67
10888,1.44799995,Urban Major Collector,LOMA LARGA,NORTH OF SAGEBRUSH DR. - S. OF CAMINO TODOS LOS SANTOS,30,2,1129,1162,926,1029,1055,828,1089,1103,974,986,1428,59,16
10887,0.153,Urban Major Collector,CAMINO TODOS LOS SAN.,EAST OF LOMA LARGA - WEST OF CORRALES RD.,25,2,1148,1182,942,1047,1073,842,1108,1122,990,1003,153,7,2
10111,0.384,Urban Minor Collector,RIO VISTA,EAST OF RIO ARRIBA - SOUTH OF CORRALES RD.,25,2,337,303,241,307,275,215,283,287,258,261,100,4,1
10119,0.69499999,Urban Minor Collector,RIO VISTA,EAST OF N.M. 528 - WEST OF RIO ARRIBA,25,2,370,381,304,337,346,272,358,363,320,324,225,9,2
21559,0.064,Urban Major Collector,WINROCK LOOP,EAST OF AMERICAS PKWY - SOUTH OF UPTOWN  LOOP,35,4,8090,8070,6088,7376,7327,5444,7212,7306,6449,6533,418,14,3
29999,0.124,Urban Local,WINROCK LOOP, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23528,0.149,Urban Minor Arterial,INDIAN SCHOOL,EAST OF LOUISIANA - WEST OF UPTOWN LOOP,35,4,15487,15448,11654,14605,14456,10895,13188,13360,12333,12608,1879,61,12
23525,0.141,Urban Minor Arterial,INDIAN SCHOOL,EAST OF UPTOWN LOOP - WEST OF ESPANOLA,30,4,15173,15135,11418,14309,14163,10675,12340,12501,11540,11798,1664,62,13
23539,0.185,Urban Major Collector,ARVADA,EAST OF LOUISIANA - WEST OF UPTOWN LOOP,35,4,2386,2380,1796,2175,2161,1606,2127,2155,1902,1927,356,12,3
21558,0.184,Urban Major Collector,UPTOWN LOOP,NORTH OF WINROCK LOOP - SOUTH OF INDIAN SCHOOL,35,4,6146,6131,4625,5604,5567,4136,5479,7474,4899,6776,1247,44,12
21555,0.19400001,Urban Major Collector,UPTOWN LOOP,NORTH OF INDIAN SCHOOL - SOUTH OF ARVADA,35,4,3543,3534,2666,3230,3209,2384,3158,4890,2824,4433,860,30,8
24460,0.066,Urban Local,12TH STREET, NORTH OF TIJERAS - SOUTH OF MARQUETTE,25,2,2583,2502,1699,2386,2311,1519,3207,3256,2962,3008,199,12,6
24380,0.05,Urban Local,12TH STREET, NORTH OF CENTRAL - SOUTH OF TIJERAS,25,2,2281,2209,1500,2107,2040,1341,1864,1892,1666,1691,85,5,2
24192,0.20100001,Urban Local,12TH STREET, NORTH OF MARQUETTE - SOUTH OF LOMAS,25,2,5655,5478,3719,5224,5060,3325,4621,4691,4131,4194,843,53,24
26612,0.58099997,Urban Major Collector,WOODWARD, EAST OF 2ND ST. - WEST OF BROADWAY,30,2,5027,5060,3545,4583,4594,3170,4555,4756,4073,4252,2471,96,22
10244,3.85599995,Rural Minor Collector,N.M. 485,WEST OF N.M. 4 - GILMAN CAMP,40,2,429,433,337,407,411,301,395,398,353,355,1369,35,7
10272,0.92699999,Rural Minor Arterial,N.M. 4,NORTH OF DAY SCHOOL RD. (N.) - SOUTH OF N.M. 290,30,2,2735,3351,2989,2661,3209,2840,3324,3553,3204,3425,3176,110,15
10232,2.023,Rural Minor Collector,DAY SCHOOL RD.,WEST OF N.M. 4 - SOUTH OF GREEN ACRES,30,2,0,350,0,0,320,0,0,0,0,0,0,0,0
12357,1.68200004,Rural Minor Collector,BOREGO CANYON RD.,NORTH OF ZIA LAKE RD. - END OF ROAD,35,2,654,660,514,621,627,460,602,606,539,543,913,26,5
12345,6.1170001,Rural Minor Collector,ZIA LAKE RD.,N.W. OF ZIA BLVD. - S.E. OF N.M. 4,35,2,665,671,523,632,638,468,613,617,548,552,3383,97,19
12346,0.68099999,Rural Minor Collector,ZIA BLVD.,NORTH OF U.S. 528 - SOUTH OF ZIA LAKE RD.,35,2,1312,1324,1032,1246,1258,922,1210,1218,1081,1089,742,21,4
10183,3.25,Rural Principal Arterial,U.S. 550,NORTH OF ZIA BLVD. - SOUTH OF CABEZON RD.,45,4,8403,8411,7868,8571,8579,7975,8938,8786,9060,8906,0,0,0
10256,8.35599995,Rural Principal Arterial,U.S. 550,AMPA BOUNDARY - SOUTH OF ZIA BLVD.,45,4,10375,10474,9060,10282,10395,9183,10292,10117,10432,10255,85699,1365,13
10270,1.94000006,Rural Minor Arterial,N.M. 4,EAST OF U.S. 550 - WEST OF ZIA LAKE RD.,35,2,4032,4610,4112,3922,4415,3906,4573,4889,4408,4712,9141,263,51
10271,0.155,Rural Minor Arterial,N.M. 4,EAST OF ZIA LAKE RD. - SOUTH OF DAY SCHOOL RD. (S.),55,2,3582,3586,3397,3511,3515,3227,3777,4038,3588,3836,0,0,0
10355,9.07600021,Rural Major Collector,F.S. 266,AMPA BOUNDARY - WEST OF PUEBLO RD.,35,2,254,847,774,230,777,703,821,828,741,747,6780,96,6
10283,1.71500003,Rural Major Collector,N.M. 22,WEST OF RANCHO DE LA CANADA - NORTH OF FS 266,50,2,1431,1611,1472,1294,1478,1338,1723,1737,1555,1567,2689,27,2
10235,9.19299984,Rural Minor Collector,INDIAN SERVICE RTE 85,NORTH OF HAGAN RD. - SOUTH OF PUEBLO ROUTE 88,25,2,1326,1338,1042,1258,1271,932,1221,1230,1092,1100,10112,408,79
10237,7.45900011,Rural Minor Collector,PUEBLO RD.,NORTH OF HAGAN RD. - END OF ROAD,25,2,384,730,569,340,694,509,667,672,628,632,4722,191,37
12678,0.37799999,Rural Minor Collector,HAGAN RD.,EAST OF POUNDING ROCK - WEST OF PUEBLO RD.,25,2,4101,2761,2151,3632,2623,1923,2521,2539,2373,2390,903,36,7
12675,2.26999998,Rural Minor Collector,HAGAN RD.,WEST OF PUEBLO RD. - WEST OF I-25 WEST RAMPS,25,2,2419,2803,2184,2144,2663,1953,2560,2578,2410,2427,5512,222,43
12889,18.47599983,Rural Minor Collector,HAGAN RD.,EAST OF I-25 EAST RAMPS - NORTH OF N.M. 14,25,2,250,3482,2712,230,3308,2426,3178,3200,2843,2863,52915,2135,412
12888,0.15700001,Rural Minor Collector,HAGAN RD.,EAST OF I-25 WEST RAMPS - WEST OF I-25 EAST RAMPS,25,2,3951,3989,3107,3752,3790,2778,3641,3666,3256,3279,515,21,4
12589,6.54699993,Rural Minor Collector,DAM CREST,NORTH OF N.M. 16 - SOUTH OF RANCHO DE LA CANADA,25,2,61,62,48,58,59,43,56,56,50,50,334,13,3
10290,2.03500009,Rural Major Collector,N.M. 16,S.E. OF N.M. 22 - WEST OF DAM CREST,45,2,1487,1501,1372,1344,1378,1246,1456,1468,1322,1333,2713,30,2
10280,3.99699998,Rural Major Collector,N.M. 22,NORTH OF I-25 NORTH RAMPS - SOUTH OF INDIAN SERVICE RTE 88,35,2,8951,9036,8259,8094,8292,7502,8763,8833,7960,8024,32076,715,91
10281,1.20599997,Rural Major Collector,N.M. 22, NORTH OF PENA BLANCA POST OFFIC - SOUTH OF N.M. 16,30,2,1775,2017,1844,1605,1851,1675,1956,1972,1765,1779,2145,57,7
10296,1.62699997,Rural Minor Collector,ACEQUIA RD.,NORTH OF ARROYO LEYBA - WEST OF N.M. 22,25,2,376,380,296,358,361,264,347,349,309,311,506,20,4
41053,7.9829998,Rural Major Collector,N.M. 542,EAST OF RILEY - WEST OF N.M. 41,55,2,404,381,297,384,362,266,348,351,328,331,2642,24,2
40090,0.40000001,Rural Principal Arterial,U.S. 60, EAST OF U.S. 285 - WEST OF N.M. 3 AT ENCINO,35,2,3452,3485,3015,3421,3459,3056,3425,3367,3472,3413,1366,39,8
40092,8.20600033,Rural Principal Arterial,U.S. 60, 1.804 EAST OF N.M. 3 - TORRANCE/GUADALOPE C.L.,70,4,2627,2652,2294,2603,2632,2325,2606,2562,2641,2596,21311,307,59
40021,25.51499939,Rural Minor Collector,N.M. 3,NORTH OF U.S. 60 - SOUTH OF I-40 SOUTH RAMPS,55,2,78,78,61,74,74,54,71,71,63,63,1633,30,6
40022,0.099,Rural Minor Collector,N.M. 3,NORTH OF I-40 SOUTH RAMPS - SOUTH OF I-40 NORTH RAMPS,55,2,80,80,67,71,71,60,79,80,70,70,0,0,0
40023,2.99300003,Rural Minor Collector,N.M. 3,NORTH OF I-40 NORTH RAMPS - TO TORR/SAN MIGUEL C.L.,55,2,172,174,136,163,165,122,159,160,143,144,431,8,2
29582,0.57499999,Rural Major Collector,N.M. 333, E. OF I-40 EBD ON RAMP (NM 14) - WEST OF NORTH ZAMORA ROAD,50,2,7188,5312,4855,6500,4875,4410,5151,5133,4648,4632,2663,25,2
29584,0.132,Rural Major Collector,N.M. 333, EAST OF NORTH ZAMORA ROAD - WEST OF SOUTH ZAMORA ROAD,50,2,3878,4262,3895,3507,3911,3538,4133,4119,3754,3741,494,5,0
29586,1.87600005,Rural Major Collector,N.M. 333, EAST OF SOUTH ZAMORA ROAD - WEST OF ZUZAK OVERPASS,45,2,3685,4050,3702,3332,3717,3363,3928,3914,3568,3556,6669,71,5
29646,0.57200003,Rural Major Collector,N.M. 333, EAST OF ZUZAK OVERPASS - WEST OF TABLAZON RD.,55,2,6456,7095,6485,5838,6511,5891,6881,6857,6250,6228,3563,32,2
29647,0.72100002,Rural Major Collector,N.M. 333, EAST OF TABLAZON RD. - WEST OF SEDILLO HILL RD. (W.),55,2,8094,8895,8130,7319,8163,7385,8626,8596,7835,7808,5630,51,3
29648,0.37200001,Rural Major Collector,N.M. 333, EAST OF SEDILLO HILL RD. (W.) - WEST OF WOODLAND DRIVE,55,2,3554,3906,3570,3214,3584,3243,3788,3775,3441,3429,1275,12,1
29649,1.90100002,Rural Major Collector,N.M. 333, EAST OF WOODLAND DRIVE - WEST OF I-40 EBD ON/OFF RAMPS,55,2,2829,3109,2842,2558,2853,2582,3015,3005,2740,2730,5190,47,3
29650,0.26800001,Rural Major Collector,N.M. 333, EAST OF I-40 EBD ON/OFF RAMPS - WEST OF SEDILLO HILL RD. (E,50,2,6445,7680,7020,5867,7048,6377,7448,7422,6721,6698,1795,18,1
29652,1.39199996,Rural Major Collector,N.M. 333, EAST OF SEDILLO HILL RD. (E.) - WEST OF N.M. 217,55,2,7628,8384,7662,6898,7694,6960,8129,8101,7385,7359,10244,92,6
29654,1.09099996,Rural Minor Arterial,N.M. 333,EAST OF N.M. 217 - BERN/SANTA FE C.L. (AMPA),55,2,5646,6205,5535,5493,5942,5258,6155,6134,5847,5827,6357,117,23
40111,3.42000008,Rural Minor Arterial,N.M. 333,EAST OF LEXCO - WEST OR ROUTE 66,55,2,6278,4415,3938,6107,4228,3741,4379,4364,4221,4206,14385,264,51
60003,3.30699992,Rural Minor Arterial,N.M. 333, BERNALILLO/SANTA FE C.L. - NORTHWEST OF N.M. 344,55,2,9812,7874,7024,9101,7540,6673,7811,7784,7529,7503,24812,455,88
60012,3.28900003,Rural Minor Arterial,N.M. 333, SOUTHEAST OF N.M. 344 - SANTA FE/TORRANCE C.L.,55,2,8337,9162,8173,8110,8774,7764,9088,9056,8634,8604,28295,519,100
40345,0.65499997,Rural Minor Collector,N.M. 513,NORTH OF U.S. 60 - SALINAS PUEBLO MONUMENT,25,2,83,84,65,79,80,58,76,77,68,68,44,2,0
10292,4.37099981,Rural Major Collector,N.M. 16,EAST OF DAM CREST - SAND/SANTA FE C.L. (AMPA),55,2,1438,1452,1327,1300,1332,1206,1408,1419,1280,1290,5643,52,4
40678,4.80000019,Rural Minor Collector,N.M. 131,SALINAS PUEBLO MONUMENT - WEST OF N.M. 55,35,2,141,142,111,134,135,99,130,131,116,117,562,16,3
30234,0.50199997,Rural Minor Collector,CHICAL RD.,EAST OF N.M. 47 - NORTH OF INDIAN SERVICE ROUTE 62,25,2,1030,1061,795,978,1008,711,1009,1018,903,911,458,18,4
30345,0.53600001,Rural Minor Collector,INDIAN SERVICE RTE 62,EAST OF CHICAL RD. - WEST OF TRIBAL RD. 6,25,2,164,164,143,145,145,128,182,184,163,165,0,0,0
30567,3.25999999,Rural Minor Collector,INDIAN SERVICE RTE 62,SOUTH OF TRIBAL RD. 6 - WEST OF N.M. 47,25,2,390,402,301,370,382,269,200,202,188,190,619,25,5
30789,1.75399995,Rural Minor Collector,TRIBAL RD. 6,NORTH OF INDIAN SERVICE RT. 62 - EAST OF N.M. 47,25,2,308,317,238,293,301,213,302,305,270,273,477,19,4
32678,2.55200005,Rural Minor Collector,TRIBAL RD. 7(S.),WEST OF N.M. 47(S.) - WEST OF N.M. 47(N.),25,2,344,390,292,326,370,262,248,250,233,235,600,24,5
38592,0.51700002,Urban Major Collector,PEYTON ROAD, EAST OF MILLER STREET - WEST OF SEABELL ROAD,25,2,997,1027,770,909,932,689,978,987,875,883,456,21,5
38600,0.84799999,Urban Major Collector,PEYTON ROAD, EAST OF SEABELL ROAD - WEST OF N.M. 314,45,2,3179,3388,2454,2898,3057,2194,3116,3145,2786,2812,0,0,0
38599,0.38499999,Urban Major Collector,PEYTON ROAD,.372 MILES WEST OF MILLER ST. - WEST OF MILLER ST.,45,4,257,274,199,234,247,178,253,255,226,228,0,0,0
38620,0.991,Urban Major Collector,SQUARE DEAL ROAD, EAST OF SEABELL ROAD - WEST OF N.M. 314,25,2,1904,1962,1470,1736,1781,1314,1867,1885,1669,1685,1670,77,18
38631,0.80599999,Urban Local,SQUARE DEAL ROAD,EAST OF DENISE LN. - WEST OF SEABELL RD.,55,2,1134,1209,875,1047,1115,782,1111,1121,993,1002,0,0,0
30313,0.60299999,Urban Major Collector,LOS CERRITOS,NORTH OF N.M. 6 - ENTRANCE TO LOS LUNAS HIGH SCHOOL,30,2,9552,9841,5869,8709,8935,5248,5540,5592,5051,5070,3058,126,34
30315,0.28200001,Urban Major Collector,LOS CERRITOS,ENTRANCE TO LOS LUNAS HIGH SCH - SOUTH OF EMILIO LOPEZ RD.,45,2,6447,5061,3793,5878,4595,3392,4816,10863,4391,9848,2777,76,20
30317,0.175,Urban Major Collector,LOS CERRITOS,NORTH OF EMILIO LOPEZ RD. - .175 MILES NORTH OF EMILIO LOPEA,30,4,543,680,510,495,617,456,648,654,591,597,104,4,1
38760,0.414,Urban Major Collector,ARAGON ROAD, EAST OF MESA ROAD - WEST OF 10TH STREET,25,2,2144,2209,1655,1955,2006,1480,2102,2122,1879,1897,786,37,9
38768,0.24699999,Urban Major Collector,ARAGON ROAD, EAST OF 10TH STREET - WEST OF MAIN (BELEN FAP LOOP),25,2,2371,2443,1831,2162,2218,1637,2325,2347,2079,2099,519,24,6
38769,0.588,Urban Major Collector,ARAGON ROAD,EAST OF I-25 - WEST OF MESA RD.,25,2,1047,610,457,955,554,409,580,585,529,534,314,15,3
31555,0.206,Urban Local,SIXTH STREET,NORTH OF BERNARD - SOUTH OF BACA,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30333,0.183,Urban Major Collector,BACA AVENUE,EAST OF 6TH ST. - WEST OF 4TH ST.,25,2,890,1064,797,811,966,713,1012,1022,923,932,171,8,2
38916,0.12800001,Urban Major Collector,BACA AVENUE,EAST OF MAIN ST. - WEST OF 6TH ST.,25,2,2636,3049,2285,2403,2768,2043,2901,2928,2645,2670,342,16,4
38948,0.19599999,Urban Major Collector,BERNARD AVENUE,EAST OF MAIN ST. - WEST OF SIXTH ST.,25,2,1531,1631,1182,1396,1473,1057,1501,1515,1342,1355,0,0,0
30444,0.134,Urban Major Collector,BERNARD AVENUE,EAST OF SIXTH ST. - WEST OF FOURTH ST.,25,2,963,992,743,878,901,664,943,952,843,851,114,5,1
38308,0.33399999,Urban Major Collector,BOSQUE FARMS LOOP, EAST OF MCNEW ROAD - WEST OF PARK LANE,40,2,1786,1840,1378,1628,1670,1232,1750,1766,1564,1579,528,15,4
38316,0.505,Urban Major Collector,BOSQUE FARMS LOOP, EAST OF PARK LANE - WEST OF N.M. 47 (SOUTH),40,2,2912,2756,2064,2656,2502,1846,2397,2420,2185,2206,1114,32,8
38268,0.426,Urban Major Collector,BOSQUE FARMS LOOP, WEST OF CALLE DE BOSQUE - EAST OF LILLIE DRIVE,40,2,3074,2730,2046,2802,2479,1829,2399,2422,2187,2208,940,27,6
38276,0.43200001,Urban Major Collector,BOSQUE FARMS LOOP, WEST OF N.M. 47 (NORTH) - EAST OF CALLE DE BOSQUE,40,2,3480,3585,2686,3172,3256,2402,3411,3443,3050,3079,1330,39,9
38280,0.57499999,Urban Major Collector,BOSQUE FARMS LOOP, SOUTH OF LILLIE DRIVE - NORTH OF ESPERNAZA ROAD,40,2,2606,1988,1490,2376,1804,1332,1964,1982,1791,1808,1040,32,9
38300,0.44400001,Urban Major Collector,BOSQUE FARMS LOOP, SOUTH OF ESPERANZA ROAD - NORTH OF COTTONWOOD DRIVE,40,2,2045,2106,1578,1864,1912,1411,2004,2023,1792,1809,803,25,7
38304,0.34799999,Urban Major Collector,BOSQUE FARMS LOOP, SOUTH OF COTTONWOOD DRIVE - NORTH OF MCNEW ROAD,40,2,2765,2186,1638,2521,1985,1465,2254,2275,2055,2074,722,22,6
38364,1.028,Urban Major Collector,LA LADERA ROAD, NORTH OF VALENCIA ROAD - SOUTH OF MOLINA DRIVE,45,2,1326,1366,1024,1209,1240,916,1300,1312,1163,1174,1207,33,9
38512,1.42900002,Urban Major Collector,LA LADERA ROAD, NORTH OF N.M. 263 - SOUTH OF VALENCIA ROAD,45,2,2794,2878,2157,2547,2613,1929,2739,2765,2449,2472,3532,97,26
38361,1.11300004,Urban Major Collector,LA LADERA ROAD, NORTH OF MOLINA DRIVE - SOUTH OF PERALTA BLVD.,30,2,997,1027,770,909,932,689,978,987,875,883,983,40,11
38535,0.84399998,Urban Minor Collector,VALENCIA ROAD, EAST OF AVENIDA VALENCIA - WEST OF LA LADERA,30,2,1565,1612,1208,1427,1464,1080,1534,1548,1371,1384,1167,39,8
38533,0.64700001,Urban Minor Collector,VALENCIA ROAD, EAST OF N.M. 47 - WEST OF AVENIDA VALENCIA,30,2,2787,2871,2151,2541,2607,1923,2731,2519,2442,2284,1478,50,10
38336,1.27600002,Urban Minor Collector,MOLINA DRIVE, EAST OF N.M. 47 - WEST OF LA LADERA ROAD,45,2,1776,1830,1371,1619,1662,1226,1741,1818,1557,1648,2104,47,9
38568,0.61000001,Urban Minor Collector,VAN CAMP BLVD., SOUTH OF EL CERRO MISSION ROAD - NORTHWEST OF MANZANO EXPRE,20,2,2198,2326,1709,2013,2119,1528,2170,2190,1940,1958,0,0,0
